body,make,model,year,engine,transmission,fuel,price
Sedan,Toyota,Corolla,2012.0,1600.0,Automatic,Petrol,3000000.0
Hatchback,Toyota,Vitz,2011.0,1000.0,Automatic,Petrol,2500000.0
Sedan,Honda,City,2018.0,1300.0,Automatic,Petrol,3800000.0
Sedan,Suzuki,Margalla,1994.0,1300.0,Manual,Petrol,480000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Automatic,Petrol,2840000.0
Crossover,Honda,Vezel,2015.0,1500.0,Automatic,Hybrid,5800000.0
Hatchback,Suzuki,Alto,2001.0,1000.0,Manual,Petrol,500000.0
Sedan,Toyota,Platz,2004.0,1000.0,Automatic,Petrol,1590000.0
Hatchback,Suzuki,Cultus,2019.0,1000.0,Manual,Petrol,2650000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Automatic,Petrol,4200000.0
Sedan,Toyota,Corolla,2007.0,1800.0,Automatic,Petrol,3500000.0
Micro Van,Suzuki,Every,2017.0,660.0,Automatic,Petrol,1510000.0
Sedan,Honda,City,1998.0,1300.0,Manual,Petrol,875000.0
Hatchback,Suzuki,Cultus,2021.0,1000.0,Manual,Petrol,3570000.0
Sedan,Daewoo,Racer,1993.0,1500.0,Manual,Petrol,550000.0
Hatchback,Toyota,Vitz,2008.0,1000.0,Automatic,Petrol,2300000.0
Micro Van,Suzuki,Every,2015.0,660.0,Automatic,Petrol,2350000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Manual,Petrol,4300000.0
Mini Van,Suzuki,Bolan,2006.0,800.0,Manual,Petrol,635000.0
Sedan,Honda,City,2018.0,1500.0,Automatic,Petrol,4050000.0
Sedan,Toyota,Corolla,2019.0,1800.0,Automatic,Petrol,5650000.0
Sedan,Toyota,Prius,2007.0,1500.0,Automatic,Petrol,2950000.0
Sedan,Toyota,Corolla,2016.0,1798.0,Automatic,Petrol,4500000.0
MPV,Toyota,Esquire,2016.0,1800.0,Automatic,Petrol,8000000.0
Hatchback,Honda,Fit,2014.0,1300.0,Automatic,Petrol,3400000.0
Sedan,Toyota,Corolla,2014.0,1500.0,Automatic,Petrol,4500000.0
Double Cabin,Toyota,Hilux,2013.0,2500.0,Automatic,Diesel,5800000.0
Sedan,Honda,Civic,1999.0,1500.0,Manual,Petrol,1095000.0
Mini Van,Suzuki,Bolan,2008.0,800.0,Manual,Petrol,600000.0
Hatchback,Daihatsu,Cuore,2003.0,800.0,Manual,Petrol,695000.0
Sedan,Mercedes,Benz,2012.0,1800.0,Automatic,Petrol,7800000.0
Sedan,Toyota,Corolla,2020.0,1600.0,Automatic,Petrol,5550000.0
Hatchback,Toyota,Vitz,2006.0,1300.0,Automatic,Petrol,1725000.0
Hatchback,Suzuki,Mehran,2014.0,800.0,Manual,Petrol,960000.0
Sedan,Honda,Civic,2015.0,1800.0,Automatic,Petrol,3550000.0
Sedan,Suzuki,Baleno,2004.0,1300.0,Manual,Petrol,1500000.0
Hatchback,Suzuki,Wagon,2019.0,1000.0,Manual,Petrol,2900000.0
Crossover,MG,HS,2021.0,1500.0,Automatic,Petrol,7200000.0
Hatchback,Nissan,Dayz,2013.0,659.0,Automatic,Petrol,2550000.0
SUV,Land,Rover,2007.0,2500.0,Manual,Diesel,4000000.0
Hatchback,Suzuki,Alto,2013.0,660.0,Automatic,Petrol,2300000.0
Hatchback,Suzuki,Mehran,2012.0,800.0,Manual,Petrol,1195000.0
Hatchback,Suzuki,Cultus,2022.0,1000.0,Manual,Petrol,3400000.0
Sedan,Toyota,Corolla,2017.0,1500.0,Automatic,Petrol,6500000.0
Hatchback,Suzuki,Cultus,2014.0,1000.0,Manual,Petrol,1495000.0
Sedan,Toyota,Corolla,2022.0,1800.0,Automatic,Petrol,7000000.0
Sedan,Toyota,Corolla,1994.0,1300.0,Manual,Petrol,1500000.0
Sedan,Honda,Civic,1995.0,1500.0,Manual,Petrol,600000.0
SUV,DFSK,Glory,2021.0,1500.0,Automatic,Petrol,5700000.0
Hatchback,Hyundai,Santro,2005.0,1000.0,Manual,Petrol,820000.0
Hatchback,Daihatsu,Cuore,2007.0,800.0,Manual,Petrol,815000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2240000.0
Sedan,Suzuki,Margalla,1997.0,1300.0,Manual,Petrol,1100000.0
Sedan,Suzuki,Baleno,2005.0,1300.0,Manual,Petrol,1080000.0
High Roof,Toyota,Hiace,2016.0,2700.0,Automatic,Petrol,8000000.0
Sedan,Toyota,Corolla,2011.0,1800.0,Automatic,Petrol,2750000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2400000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2615000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Manual,Petrol,3500000.0
Coupe,Mazda,RX8,2005.0,3000.0,Manual,Petrol,2500000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1300000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Automatic,Petrol,6400000.0
Sedan,Toyota,Corolla,2018.0,1600.0,Automatic,Petrol,4500000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Automatic,Petrol,4800000.0
Mini Van,Suzuki,Bolan,2018.0,800.0,Manual,Petrol,1260000.0
Hatchback,Suzuki,Wagon,2021.0,1000.0,Manual,Petrol,3000000.0
Sedan,Honda,Civic,2007.0,1800.0,Manual,Petrol,2025000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2370000.0
Hatchback,Suzuki,Mehran,2015.0,796.0,Manual,Petrol,1040000.0
Hatchback,Toyota,Vitz,2014.0,1000.0,Automatic,Petrol,3000000.0
Hatchback,Toyota,Vitz,2011.0,1000.0,Automatic,Petrol,2380000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5275000.0
Sedan,Audi,A4,2016.0,1400.0,Automatic,Petrol,12000000.0
Hatchback,Suzuki,Wagon,2021.0,1000.0,Manual,Petrol,3000000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Automatic,Petrol,4400000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,5200000.0
SUV,Nissan,Juke,2010.0,1500.0,Automatic,Petrol,3200000.0
SUV,Toyota,Prado,2018.0,2700.0,Automatic,Petrol,29500000.0
Sedan,Mercedes,Benz,2020.0,1500.0,Automatic,Petrol,22000000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2200000.0
Crossover,Honda,Vezel,2017.0,1500.0,Automatic,Hybrid,6700000.0
Mini Van,Daihatsu,Hijet,2009.0,660.0,Automatic,Petrol,1300000.0
Sedan,Toyota,Corolla,2022.0,1600.0,Automatic,Petrol,6350000.0
Hatchback,Suzuki,Cultus,2019.0,1000.0,Manual,Petrol,2730000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Automatic,Petrol,4250000.0
Sedan,Toyota,Corolla,2006.0,1500.0,Automatic,Petrol,2600000.0
Hatchback,Suzuki,Wagon,2021.0,1000.0,Automatic,Petrol,3150000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3280000.0
Sedan,Honda,City,2020.0,1300.0,Manual,Petrol,3625000.0
Sedan,Honda,Civic,2019.0,1800.0,Automatic,Petrol,5750000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3300000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2175000.0
SUV,KIA,Sportage,2020.0,1999.0,Automatic,Petrol,7000000.0
Hatchback,Suzuki,Swift,2010.0,1300.0,Manual,Petrol,1550000.0
Sedan,Toyota,Corolla,2017.0,1500.0,Automatic,Petrol,6600000.0
Hatchback,Toyota,Passo,2007.0,1000.0,Automatic,Petrol,1700000.0
Crossover,Lexus,RX,2011.0,3500.0,Automatic,Petrol,8499000.0
Hatchback,Daihatsu,Cuore,2008.0,800.0,Manual,Petrol,910000.0
Hatchback,Prince,Pearl,2020.0,800.0,Manual,Petrol,1550000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Automatic,Petrol,4500000.0
Hatchback,Suzuki,Swift,2015.0,1300.0,Manual,Petrol,2175000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Automatic,Petrol,3500000.0
Sedan,Toyota,Corolla,2005.0,1300.0,Manual,Petrol,1625000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Manual,Petrol,2450000.0
Sedan,Toyota,Corolla,2017.0,1600.0,Automatic,Petrol,5000000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Automatic,Petrol,4600000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2330000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Manual,Petrol,4450000.0
Sedan,Toyota,Corolla,2022.0,1798.0,Automatic,Petrol,6800000.0
Sedan,Honda,City,2002.0,1500.0,Automatic,Petrol,790000.0
Hatchback,Suzuki,Wagon,2020.0,1000.0,Manual,Petrol,2650000.0
Sedan,Toyota,Corolla,2013.0,1300.0,Manual,Petrol,3200000.0
Sedan,Toyota,Corolla,2022.0,1600.0,Automatic,Petrol,6190000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4700000.0
Sedan,Toyota,Belta,2007.0,1000.0,Automatic,Petrol,2150000.0
Sedan,Honda,City,2019.0,1300.0,Manual,Petrol,3850000.0
Hatchback,Suzuki,Mehran,2019.0,796.0,Manual,Petrol,1300000.0
Sedan,Changan,Alsvin,2022.0,1500.0,Automatic,Petrol,4200000.0
Sedan,Honda,City,2005.0,1300.0,Automatic,Petrol,1600000.0
Mini Van,Changan,Karvaan,2021.0,999.0,Manual,Petrol,2250000.0
Sedan,Toyota,Corolla,2016.0,1800.0,Automatic,Petrol,4990000.0
Sedan,Toyota,Corolla,2009.0,1300.0,Manual,Petrol,1800000.0
Hatchback,Toyota,Vitz,2010.0,1500.0,Automatic,Petrol,2200000.0
SUV,KIA,Sportage,2021.0,1999.0,Automatic,Petrol,7000000.0
Sedan,Honda,Civic,2006.0,1800.0,Manual,Petrol,1300000.0
Hatchback,Suzuki,Wagon,2017.0,1000.0,Manual,Petrol,2050000.0
Hatchback,Suzuki,Mehran,2016.0,796.0,Manual,Petrol,1120000.0
Sedan,Toyota,Corolla,1999.0,2000.0,Manual,Diesel,1400000.0
Hatchback,Suzuki,Mehran,2019.0,796.0,Manual,Petrol,1330000.0
Hatchback,Suzuki,Mehran,2003.0,800.0,Manual,Petrol,575000.0
Sedan,Toyota,Yaris,2020.0,1300.0,Automatic,Petrol,4150000.0
Hatchback,Suzuki,Cultus,2006.0,1000.0,Manual,Petrol,695000.0
Hatchback,Daihatsu,Mira,2020.0,660.0,Automatic,Petrol,3650000.0
Sedan,Honda,Civic,2004.0,1600.0,Manual,Petrol,1475000.0
Hatchback,Suzuki,Mehran,2006.0,800.0,Manual,Petrol,520000.0
Hatchback,Suzuki,Alto,2011.0,1000.0,Manual,Petrol,1200000.0
Sedan,Honda,Civic,2012.0,1800.0,Automatic,Petrol,2450000.0
Sedan,Toyota,Corolla,2019.0,1300.0,Automatic,Petrol,4400000.0
Sedan,Toyota,Mark,2007.0,2500.0,Automatic,Petrol,5000000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Manual,Petrol,3350000.0
Van,Toyota,Sienta,2017.0,1500.0,Automatic,Hybrid,6000000.0
Sedan,Honda,City,2015.0,1300.0,Manual,Petrol,3000000.0
Double Cabin,Toyota,Hilux,2010.0,3000.0,Manual,Diesel,4800000.0
Sedan,Mercedes,Benz,2018.0,1600.0,Automatic,Petrol,18000000.0
Hatchback,Suzuki,Mehran,2018.0,800.0,Manual,Petrol,1200000.0
Hatchback,Toyota,Aqua,2012.0,1500.0,Automatic,Hybrid,3390000.0
Hatchback,Suzuki,Mehran,2014.0,796.0,Manual,Petrol,850000.0
Hatchback,Suzuki,Cultus,2013.0,1000.0,Manual,Petrol,1200000.0
Sedan,Toyota,Premio,2007.0,1500.0,Automatic,Petrol,3450000.0
Hatchback,KIA,Picanto,2022.0,1000.0,Manual,Petrol,3200000.0
Sedan,Toyota,Yaris,2022.0,1500.0,Automatic,Petrol,4975000.0
Hatchback,Suzuki,Alto,2005.0,1000.0,Manual,Petrol,730000.0
Hatchback,Toyota,Passo,2013.0,1000.0,Automatic,Petrol,2435000.0
Hatchback,Daihatsu,Cuore,2007.0,800.0,Automatic,Petrol,1050000.0
Hatchback,KIA,Picanto,2020.0,998.0,Automatic,Petrol,3150000.0
Hatchback,Suzuki,Alto,2006.0,1000.0,Manual,Petrol,670000.0
SUV,KIA,Sportage,2021.0,1999.0,Automatic,Petrol,7700000.0
Crossover,Honda,Vezel,2018.0,1500.0,Automatic,Hybrid,8400000.0
SUV,KIA,Sportage,2020.0,2000.0,Automatic,Petrol,7000000.0
MPV,Suzuki,APV,2012.0,1600.0,Manual,Petrol,3000000.0
Hatchback,Daihatsu,Cuore,2008.0,800.0,Manual,Petrol,1100000.0
Sedan,Toyota,Corolla,2022.0,1598.0,Automatic,Petrol,6150000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1245000.0
Hatchback,Suzuki,Alto,2008.0,660.0,Automatic,Petrol,1125000.0
Sedan,Toyota,Corolla,2010.0,1300.0,Manual,Petrol,2700000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Manual,Petrol,4200000.0
Hatchback,Suzuki,Mehran,1990.0,800.0,Manual,Petrol,570000.0
Sedan,Honda,Civic,2020.0,1800.0,Automatic,Petrol,6650000.0
Hatchback,Toyota,Vitz,2016.0,1000.0,Automatic,Petrol,3650000.0
MPV,Honda,BR-V,2021.0,1500.0,Automatic,Petrol,5100000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Automatic,Petrol,2725000.0
Hatchback,Suzuki,Mehran,2006.0,800.0,Manual,Petrol,810000.0
Sedan,Toyota,Corolla,2010.0,1300.0,Manual,Petrol,2025000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5875000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,720000.0
Hatchback,Daihatsu,Mira,2015.0,660.0,Automatic,Petrol,2550000.0
Hatchback,Suzuki,Cultus,2008.0,1000.0,Manual,Petrol,950000.0
Hatchback,Suzuki,Mehran,2015.0,796.0,Manual,Petrol,950000.0
Mini Van,Suzuki,Bolan,2007.0,800.0,Manual,Petrol,750000.0
Sedan,Toyota,Corolla,2020.0,1300.0,Automatic,Petrol,4950000.0
Sedan,Honda,Civic,2005.0,1600.0,Automatic,Petrol,1555000.0
Crossover,DFSK,Glory,2022.0,1500.0,Automatic,Petrol,5800000.0
Sedan,Toyota,Mark,2002.0,2500.0,Automatic,Petrol,2500000.0
Hatchback,Toyota,Passo,2011.0,1000.0,Automatic,Petrol,2400000.0
Sedan,Toyota,Corona,1993.0,1500.0,Manual,Petrol,950000.0
Sedan,Toyota,Corolla,2012.0,1300.0,Manual,Petrol,2000000.0
Sedan,Honda,Civic,2008.0,1800.0,Automatic,Petrol,1900000.0
Hatchback,KIA,Picanto,2021.0,998.0,Manual,Petrol,3090000.0
Sedan,Suzuki,Baleno,2005.0,1300.0,Manual,Petrol,1080000.0
Sedan,Toyota,Corolla,2007.0,1300.0,Manual,Petrol,1650000.0
Sedan,Toyota,Corolla,2009.0,1300.0,Manual,Petrol,1995000.0
Hatchback,Daihatsu,Mira,2015.0,660.0,Automatic,Petrol,2300000.0
Single Cabin,Toyota,Hilux,2011.0,3000.0,Manual,Diesel,2350000.0
Sedan,Toyota,Corolla,2001.0,1600.0,Manual,Petrol,990000.0
Sedan,Honda,Civic,2021.0,1500.0,Automatic,Petrol,8400000.0
Sedan,Changan,Alsvin,2021.0,1500.0,Automatic,Petrol,4500000.0
Sedan,Honda,City,2014.0,1500.0,Manual,Petrol,2550000.0
Crossover,MG,HS,2021.0,1500.0,Automatic,Petrol,7100000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4700000.0
Sedan,Toyota,Corolla,1994.0,1500.0,Automatic,Petrol,1250000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6700000.0
Sedan,Toyota,Corolla,2018.0,1600.0,Automatic,Petrol,4950000.0
SUV,Toyota,Land,2015.0,4600.0,Automatic,Petrol,38500000.0
High Roof,Toyota,Hiace,2006.0,2700.0,Automatic,Petrol,2750000.0
Truck,Toyota,Hilux,2006.0,3000.0,Manual,Diesel,4000000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,4300000.0
Hatchback,Daihatsu,Cuore,2000.0,800.0,Automatic,Petrol,730000.0
Mini Van,Changan,Karvaan,2020.0,999.0,Manual,Petrol,1990000.0
Mini Van,Changan,Karvaan,2021.0,1000.0,Manual,Petrol,2590000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2350000.0
Sedan,Toyota,Corolla,2006.0,1300.0,Manual,Petrol,1780000.0
Sedan,Honda,Accord,2003.0,2400.0,Automatic,Petrol,2000000.0
Hatchback,Suzuki,Mehran,2005.0,800.0,Manual,Petrol,560000.0
Van,Suzuki,Bolan,2018.0,800.0,Manual,Petrol,1680000.0
Sedan,Toyota,Prius,2012.0,1800.0,Automatic,Petrol,4700000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1225000.0
Hatchback,Suzuki,Mehran,1998.0,800.0,Manual,Petrol,580000.0
Sedan,Mitsubishi,Lancer,2005.0,1300.0,Manual,Petrol,995000.0
MPV,KIA,Grand,2020.0,3470.0,Automatic,Petrol,11500000.0
Sedan,Toyota,Corolla,2008.0,1300.0,Manual,Petrol,1900000.0
Micro Van,Suzuki,Bolan,2006.0,800.0,Manual,Petrol,610000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Automatic,Petrol,5900000.0
Sedan,Honda,Civic,2006.0,1800.0,Manual,Petrol,1750000.0
Hatchback,Suzuki,Khyber,1999.0,1000.0,Manual,Petrol,420000.0
High Roof,Toyota,Hiace,2011.0,2700.0,Automatic,Petrol,4850000.0
Hatchback,Suzuki,Mehran,2018.0,800.0,Manual,Petrol,1380000.0
Hatchback,KIA,Picanto,2021.0,998.0,Automatic,Petrol,2975000.0
Hatchback,Toyota,Vitz,2008.0,1000.0,Automatic,Petrol,1975000.0
Sedan,Toyota,Corolla,2011.0,1600.0,Automatic,Petrol,2550000.0
Hatchback,Toyota,Vitz,2007.0,1300.0,Automatic,Petrol,1950000.0
Hatchback,Suzuki,Khyber,1997.0,1000.0,Manual,Petrol,715000.0
Hatchback,Suzuki,Wagon,2018.0,1000.0,Manual,Petrol,2070000.0
Sedan,Toyota,Corolla,2012.0,1600.0,Manual,Petrol,3150000.0
Hatchback,Daihatsu,Move,2013.0,660.0,Automatic,Petrol,1975000.0
Sedan,Toyota,Corolla,1999.0,1300.0,Manual,Petrol,1100000.0
Hatchback,Suzuki,Mehran,2012.0,800.0,Manual,Petrol,860000.0
Sedan,Toyota,Corolla,2022.0,1800.0,Automatic,Petrol,7175000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Manual,Petrol,3500000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1150000.0
Sedan,Honda,City,2011.0,1300.0,Manual,Petrol,2250000.0
Sedan,Honda,City,2007.0,1300.0,Manual,Petrol,2200000.0
Sedan,Toyota,Yaris,2020.0,1500.0,Automatic,Petrol,4175000.0
Sedan,Toyota,Corolla,2009.0,1300.0,Manual,Petrol,1990000.0
Hatchback,Suzuki,Mehran,2006.0,800.0,Manual,Petrol,650000.0
Compact sedan,Honda,City,2022.0,1200.0,Manual,Petrol,4550000.0
Sedan,Honda,Civic,2000.0,1500.0,Manual,Petrol,1200000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Automatic,Petrol,4600000.0
Hatchback,Honda,N,2016.0,660.0,Automatic,Petrol,2670000.0
Coupe,Mercedes,Benz,2006.0,1800.0,Automatic,Petrol,6500000.0
MPV,Honda,BR-V,2021.0,1500.0,Automatic,Petrol,5120000.0
Hatchback,Suzuki,Cultus,2002.0,1000.0,Manual,Petrol,650000.0
Hatchback,Toyota,Vitz,2007.0,1000.0,Automatic,Petrol,1950000.0
Sedan,Honda,Civic,1995.0,1500.0,Manual,Petrol,850000.0
Hatchback,Suzuki,Alto,2007.0,1000.0,Manual,Petrol,995000.0
Sedan,Changan,Alsvin,2021.0,1500.0,Automatic,Petrol,4300000.0
Sedan,Toyota,Prius,2007.0,1500.0,Automatic,Petrol,3050000.0
Van,Suzuki,Bolan,2019.0,800.0,Manual,Petrol,1475000.0
Sedan,Honda,City,2021.0,1500.0,Automatic,Petrol,4550000.0
Hatchback,Suzuki,Alto,2007.0,660.0,Automatic,Petrol,815000.0
Micro Van,Suzuki,Every,2013.0,660.0,Automatic,Petrol,1680000.0
Hatchback,Toyota,Vitz,2014.0,1000.0,Automatic,Petrol,2800000.0
Hatchback,Suzuki,Mehran,2017.0,796.0,Manual,Petrol,1200000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Manual,Petrol,4500000.0
High Roof,Toyota,Hiace,2008.0,2700.0,Automatic,Petrol,4000000.0
Hatchback,Suzuki,Mehran,2007.0,800.0,Manual,Petrol,900000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4450000.0
Sedan,Toyota,Corolla,2020.0,1798.0,Automatic,Petrol,6550000.0
Sedan,Toyota,Corolla,2008.0,1300.0,Manual,Petrol,2190000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1320000.0
Mini Van,Daihatsu,Hijet,2016.0,660.0,Automatic,Petrol,2350000.0
Hatchback,Suzuki,Khyber,1991.0,1000.0,Manual,Petrol,550000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1600000.0
Sedan,Toyota,Corolla,2007.0,1300.0,Manual,Petrol,2600000.0
SUV,KIA,Sportage,2022.0,1999.0,Automatic,Petrol,8450000.0
Sedan,Honda,Civic,2022.0,1498.0,Automatic,Petrol,8800000.0
Sedan,Mercedes,Benz,2000.0,2400.0,Automatic,Petrol,2400000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,5560000.0
Hatchback,Toyota,Vitz,2014.0,1000.0,Automatic,Petrol,3000000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,1800000.0
Hatchback,Suzuki,Mehran,2015.0,796.0,Manual,Petrol,1175000.0
Sedan,Toyota,Yaris,2020.0,1300.0,Manual,Petrol,3620000.0
Sedan,Hyundai,Elantra,2022.0,2000.0,Automatic,Petrol,6750000.0
Sedan,Toyota,Corolla,2022.0,1600.0,Automatic,Petrol,6025000.0
Sedan,Honda,Civic,2019.0,1800.0,Automatic,Petrol,6250000.0
Hatchback,Suzuki,Cultus,2011.0,1000.0,Manual,Petrol,1100000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2225000.0
Sedan,Toyota,Corolla,2021.0,1798.0,Automatic,Petrol,7200000.0
Sedan,Mitsubishi,Lancer,2004.0,1300.0,Manual,Petrol,1200000.0
Sedan,Toyota,Corolla,2007.0,1500.0,Automatic,Petrol,3400000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Manual,Petrol,3710000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Manual,Petrol,2600000.0
Hatchback,Suzuki,Wagon,2019.0,1000.0,Manual,Petrol,2400000.0
Sedan,Honda,City,2001.0,1300.0,Manual,Petrol,815000.0
Sedan,Honda,Civic,2002.0,1500.0,Automatic,Petrol,1400000.0
Mini Van,Changan,Karvaan,2021.0,999.0,Manual,Petrol,2600000.0
Sedan,Proton,Saga,2022.0,1299.0,Automatic,Petrol,3750000.0
Hatchback,Suzuki,Swift,2016.0,1300.0,Automatic,Petrol,2500000.0
Sedan,Toyota,Corolla,2004.0,2000.0,Manual,Diesel,1370000.0
Sedan,Honda,City,2006.0,1300.0,Manual,Petrol,1780000.0
Sedan,Honda,Civic,2001.0,1600.0,Automatic,Petrol,1320000.0
Sedan,Toyota,Corolla,1995.0,1500.0,Automatic,Petrol,1500000.0
Sedan,Honda,Civic,2000.0,1500.0,Manual,Petrol,1350000.0
Sedan,Toyota,Corolla,1999.0,2000.0,Manual,Diesel,1300000.0
Hatchback,Daihatsu,Cuore,2002.0,800.0,Manual,Petrol,550000.0
Van,Suzuki,Bolan,2020.0,800.0,Manual,Petrol,1610000.0
Sedan,Toyota,Corolla,2002.0,1500.0,Automatic,Petrol,2850000.0
Compact sedan,KIA,Classic,2005.0,1300.0,Manual,Petrol,800000.0
Sedan,Suzuki,Margalla,1996.0,1300.0,Manual,Petrol,750000.0
Hatchback,Suzuki,Cultus,2012.0,1000.0,Manual,Petrol,1350000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1299000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3150000.0
Sedan,Toyota,Corolla,2018.0,1798.0,Automatic,Petrol,5450000.0
Hatchback,Daihatsu,Cuore,2008.0,800.0,Automatic,Petrol,895000.0
Hatchback,Suzuki,Alto,2007.0,1000.0,Manual,Hybrid,870000.0
Hatchback,Hyundai,Santro,2005.0,1100.0,Manual,Petrol,950000.0
Hatchback,Suzuki,Mehran,2019.0,796.0,Manual,Petrol,1395000.0
Pick Up,FAW,Carrier,2014.0,1000.0,Manual,Petrol,599000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Automatic,Petrol,3500000.0
Sedan,Honda,City,2016.0,1300.0,Automatic,Petrol,3350000.0
Sedan,Toyota,Corolla,2019.0,1300.0,Manual,Petrol,4200000.0
Hatchback,Daihatsu,Mira,2017.0,660.0,Automatic,Petrol,2800000.0
Sedan,Honda,Civic,2015.0,1800.0,Automatic,Petrol,3850000.0
Sedan,Proton,Saga,2022.0,1299.0,Automatic,Petrol,3450000.0
Sedan,Toyota,Corolla,2017.0,1798.0,Automatic,Petrol,5290000.0
Hatchback,Suzuki,Hustler,2018.0,660.0,Automatic,Petrol,2950000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,690000.0
Hatchback,Suzuki,Alto,2020.0,660.0,Automatic,Petrol,2600000.0
Hatchback,Toyota,Aqua,2014.0,1500.0,Automatic,Hybrid,3550000.0
Sedan,Honda,Accord,2002.0,2400.0,Automatic,Petrol,2100000.0
Sedan,Toyota,Corolla,2017.0,1600.0,Automatic,Petrol,4750000.0
Sedan,Audi,A6,2015.0,1800.0,Automatic,Petrol,13500000.0
Crossover,Toyota,C-HR,2017.0,1800.0,Automatic,Hybrid,9500000.0
Sedan,Honda,Civic,2007.0,1800.0,Manual,Petrol,2500000.0
Sedan,Toyota,Corolla,2010.0,1300.0,Manual,Petrol,2275000.0
Hatchback,Suzuki,Cultus,2021.0,1000.0,Manual,Petrol,3550000.0
Sedan,Honda,Civic,2006.0,1600.0,Manual,Petrol,1250000.0
Hatchback,Daihatsu,Move,2014.0,660.0,Automatic,Petrol,2275000.0
SUV,Toyota,Hilux,1991.0,2400.0,Manual,Diesel,1420000.0
Mini Van,Suzuki,Bolan,2022.0,800.0,Manual,Petrol,1200000.0
Sedan,Honda,Civic,2020.0,1800.0,Automatic,Petrol,6000000.0
SUV,Toyota,Land,2015.0,4600.0,Automatic,Petrol,36500000.0
SUV,Toyota,Hilux,1995.0,2400.0,Manual,Petrol,1800000.0
Hatchback,Suzuki,Cultus,2005.0,1000.0,Manual,Petrol,720000.0
Hatchback,Daihatsu,Cast,2018.0,660.0,Automatic,Petrol,3499000.0
Sedan,Toyota,Corolla,2022.0,1800.0,Automatic,Petrol,7550000.0
Sedan,Toyota,Corolla,2021.0,1598.0,Automatic,Petrol,6000000.0
Pick Up,Suzuki,Ravi,2019.0,800.0,Manual,Petrol,1380000.0
